GroupID,Count,Records
1658,3,"jacob schuster (maidemnt place, sunshine, 2540) | jacob schuster (maidment place, sunshine, 2504) | jacob schuster (maidment place, sunshine, 2540)"
1659,1,"olivia lanyon (dalgarno close, evandale, 7310)"
1660,2,"caitlin masonh (oakey creek road, parramatta, 3036) | caitlin mason (oakey creek road, parramatta, 3036)"
1661,1,"lily bishop (nemarang crescent, westmead, 2250)"
1662,1,"lucy ringland (woolner circuit, bowral, 4520)"
1663,1,"nathan kunik (aremar, ashfield, 3149)"
1664,4,"georgia leslie (rosman circuit, parkdale, 4650) | georgia leslie (rosman circuit, parkvdale, 4650) | georgia lesile (rosman circuit, parkdale, 4650) | georgia leslze (rosman circuit, parkdale, 4650)"
1665,1,"trent lodg e (karuah street, bundamba, 2280)"
1666,3,"john-paul binns (brand street, mawson, 4012) | john-paul binns (brand street, mawson, 4012) | john-paul binns (brand street, mawson, 4012)"
1667,2,"caitlin menzies (adair st reet, wentworth falls, 2785) | caitlin menzies (adair street, wentworth falls, 2758)"
1668,1,"eden tiller (diamantina crescent, thornlie, 4114)"
1669,1,"gabrielle walpole (namadgi circuit, bibra ake, 2234)"
1670,4,"jack broadby (davies place, colonel light gardens, 2226) | jack broadby (davies place, colonel light gardens, 2226) | jack broadby (davies place, colonel light gardens, 2226) | jack broadby (davies place, colonel light gardens, 2226)"
1671,1,"mia stephenson (niviso n place, wangaratta, 3137)"
1672,1,"joshua joannou (ivo whitton circuit, maribyrnong, 2540)"
1673,1,"eliza reid (kallar close, woolgoolga, 4213)"
1674,1,"mitchell david (filshie close, avondale heights, 6107)"
1675,4,"marcus wardle (gilmore crrscent, edithvale, 3104) | marcus wardle (gilmore crescent, edithvale, 3104) | marcus wardle (gilmore croscent, editfhale, 3104) | marcus wardle (gilmore crescent, edithvsle, 3104)"
1676,2,"neve thandi (mcmasterstreet, belmont north, 3134) | neve thandi (mcmaster street, belmont north, 3134)"
1677,1,"whitbe alexa-rose (warregocircuit, bayswater, 3040)"
1678,1,"gillian quan (michie street, altona meadows, 6026)"
1679,2,"cameron matson (gratwick street, manly vale, 6232) | cameron matson (gratwick street, manly vvale, 6232)"
1680,1,"kimberly rau (mainwaring rich circuit, ravenshoe, 3765)"
1681,1,"roles brooklyn (davice place, aubrun, 3216)"
1682,1,"callum durovic (aronson crescent, macquarie fields, 3163)"
1683,4,"rqznan philpott (southwood retreat, lalor, 2177) | ronan phillpott (southwood retreat, lalor, 2177) | ronan phillpott (southwood retreat, lalor, 2177) | ronan phillpott (southwood retreat, lalor, 2177)"
1684,4,"melissa redmond (alroy circuit, long jetty, 4852) | meliasa redmond (alroy ircuit, long jetty, 4852) | rednond melissa (alroy circuit, long jetty, 4852) | melissa redmond (alroy cirocuit, long jetty, 4852)"
1685,1,"mackinley giordano (oman p alce, parmelia, 3084)"
1686,1,"giuliana hanna (vanzetti crescent, doubleview, 3088)"
1687,3,"joshua torzillo (maclaurin crescent, hawthorn, 2148) | joshua torzillo (maclaurin crescent, hawthorn, 2148) | joshua torzillo (maclaurin crescent, hawtcorn, 2148)"
1688,1,"sean matth ews (nan, camden south, 5051)"
1689,1,"sybella veit (gilirukcrescent, oakleigh, 2176)"
1690,3,"bradley koebut (werriwa ur escent, calista, 4205) | bradley korbut (werriwa coescent, calista, 4205) | bradley korbut (werriwa crescent, calista, 4205)"
1691,1,"david huddy (mina wylicerescent, thornbury, 3281)"
1692,1,"christian walch (coombestreet, nan, 5008)"
1693,2,"lushia bishop (damala street, kia ora, 6163) | lushia bishop (damala street, kia ora, 6163)"
1694,3,"keljsy charman (hobbs street, tomakin, 4820) | kelsy charman (hobbs xtreet, tomakin, 4820) | kelsy charman (hobbs street, tomakin, 4820)"
1695,1,"lucy stubbs (ringrose crescent, st huberts island, 5007)"
1696,3,"chlvoe wasley (mclachlann crescent, upper coomera, 6148) | chloe wasley (mclachlan crescent, upper coomera, 6148) | chloe wasley (mclachlan crescent, upper coomera, 6148)"
1697,1,"jatod mccarthy (kanbipl ace, osborne park, 2166)"
1698,1,"bianca dixon (enid lorimer circuit, woodbridge, 6021)"
1699,3,"ronan anthomy (newman morris circuit, chittering, 2148) | ronan anthomy (newman morris circuit, chittering, 2148) | ronan anthomy (newman morris circuit, chittering, 2148)"
1700,4,"george hpoe (kitchener street, nanneella, 6530) | george hope (kitchener street, nanneella, 6530) | george hope (kitchener street, nanneella, 6530) | george rees (kitchener street, nanneella, 6530)"
1701,1,"jett colegatye (hampton vircuit, st albans, 6011)"
1702,2,"thomas meadows (bridge place, malvern east, 2794) | arabella meadows (bridge place, malvern east, 2794)"
1703,1,"hannah kruck (scott street, penguin, 2256)"
1704,1,"jed dulko (adair street, berwick, 3977)"
1705,2,"spy ke morrison (magenta square, geraldton, 3352) | spyke morrison (magenta square, geraldton, 3352)"
1706,2,"lochlan coulson (holland street, carina heights, 4800) | lochlan selth (holland street, carina heights, 4800)"
1707,1,"kelsy berryman (badimara street, toronato, 3146)"
1708,2,"connor nguyen (lance hill avenue, sale, 2261) | connor nguyen (lance hill avenue, sale, 2261)"
1709,1,"brinlmey white (boobialal street, nan, 2830)"
1710,2,"keziah painter (ainsli e avenue, torquay, 3205) | keziah painter (ainslie avenue, torquay, 3205)"
1711,2,"dante campbell (scantleburycrescent, rochester, 3011) | dante campbell (scantleburycrescent, rochester, 3011)"
1712,3,"hannah white (waratah street, greensborough, 3066) | hanah white (waratah street, greensborough, 3076) | hanna white (waratah sjtreet, greensborough, 3066)"
1713,1,"vlahodimos isabelka (balfourcrescent, dutson, 6026)"
1714,1,"jenna campbell (degraves crescent, bendalong, 3249)"
1715,1,"zach mcgregor (nan, campsie, 3301)"
1716,3,"eliza rundle (warabin crescent, mermaid waters, 2644) | eliza runfle (warabin crescent, mermaid waters, 2644) | eliza rundle (warabin crescent, mermaird waters, 2644)"
1717,5,"jasmine royle (minehan ptlace, werrington, 5162) | jasmine royleu (minehan place, werrington, 5162) | jasmine royke (minehan place, werrington, 5162) | jasmine royle (minehan place, werrington, 5162) | jasmine royle (minehan place, werirngton, 5162)"
1718,5,"isabella millar (sherwood xaircuit, east maitland, 4055) | milloar isabella (sherwoodcircuit, east maitland, 4055) | isabella millar (sherwood circuit, east maitland, 4055) | isabella millar (sherwood circuit, east maitland, 4055) | isabella millar (sherwood circuit, east maitland, 4055)"
1719,1,"taliah hadaj (templeton street, hahndorf, 6056)"
1720,2,"tanar george (britten-jones drive, torquay, 331) | tanar george (britten-jones drive, torquay, 3031)"
1721,1,"shandril bristow (yiman street, emu plains, 4868)"
1722,4,"alexander mccrathy (collings street, blakehurst, 2931) | alexander mccarthy (collings street, blakehurst, 2913) | alexander mccarthy (collings street, blakehurst, 2913) | alexander mccrathy (collings street, blakehurst, 2913)"
1723,2,"madison white (enright crescent, invemay, 3081) | madison white (enright crescent, invermay, 3081)"
1724,2,"michaela scrimgeour (bootle place, mount stuart, 3931) | michaela scrimgeour (bootle place, mount ituart, 3931)"
1725,1,"jessica braithwaite (alroy circuit, kogarah, 2766)"
1726,1,"olivia artis (marcusclarke street, mill park, 3173)"
1727,1,"weller ebony (allunga, surrey hills, 2870)"
1728,1,"jordan green (gamburra street, bomaderry, 6055)"
1729,2,"matthew mason (willoughby crescent, avalon, 6171) | matthew mason (willoughby crescent, avalon, 6171)"
1730,1,"julis gascoigne (langdon avenue, bunbury, 5163)"
1731,1,"joel vassiliotis (mortimer leqis drive, taree, 5022)"
1732,3,"danny petersen (owen dixon drive, minto, 3029) | damny petersen (owen dixon drive, minto, 3029) | danny petwrsen (owen dixon drive, minto, 3029)"
1733,2,"westbrook stephanie (badimara street, mount pleasant, 2010) | stephanie westbrook (badimara street, mount pleasant, 2010)"
1734,1,"benjamni camens (upacottsges, lindfield, 4505)"
1735,1,"roy royle (endeavourestreet, cowell, 2584)"
1736,1,"elizabeth brookouse (timd ooin, highett, 2170)"
1737,1,"hannah egan (glennaare, granville, 2035)"
1738,1,"jayde chandler (whittell crescent, wynnum west, 4680)"
1739,2,"jaden librandi (hale place, nightclirf, 3193) | jaden librandi (hale place, nightcliff, 3193)"
1740,1,"annabella burman (newman morris circuit, alice springs, 6076)"
1741,2,"kirrah gillard (pasley place, biggera waters, 4852) | gillafd kirrha (pasley place, biggera waters, 4852)"
1742,2,"magnus boyle (bindiri place, raceivew, 2036) | magnus boyle (bindiri place, raceview, 2036)"
1743,3,"teikeah louca (blackwell circuit, coolum beach, 2800) | imogen louca (blackwell circuit, coolum beach, 2800) | imogen louca (blackwell circuit, coolum beach, 2800)"
1744,1,"james noack (kidman close, wangi wangi, 2256)"
1745,2,"aaron hemxmings (henry street, pooraka, 3168) | aaron hemmings (henry street, pooraka, 3168)"
1746,3,"stephanie spong (kenyon courcuit, normanhurst, 3182) | stephanie spong (kenyon circuit, normanhurst, 3182) | stephatnie spogn (kenyon circuit, normannhurst, 3182)"
1747,1,"erin vincent (blamey crescent, marsden, 3187)"
1748,1,"nan egan (burra place, raymond terrace, 2096)"
1749,1,"naomi milfra (glengar, st agnes, 5172)"
1750,1,"joshua nan (david street, long jetty, 6637)"
1751,2,"adeld bullock (shepherdsron place, rose bay, 2170) | adele bullcok (shepherdson place, rose bay, 2170)"
1752,1,"amy clarke (melba street, port pirie, 3564)"
1753,3,"timothy broadby (marengo place, leonards hill, 2770) | timothy broadby (mare ngo place, leonards hill, 2770) | timothy broadby (marengo place, leonards hill, 2770)"
1754,1,"benjamin ikeda (vasey crescent, hemmant, 2032)"
1755,1,"charlie ebert (brewsterplace, frankwton, 4570)"
1756,1,"braiden goldsworthy (goyder street, tumbarumba, 2161)"
1757,1,"zoe mcmullen (marshall street, tarragindi, 2036)"
1758,1,"nan gillard (matinavstreet, ascot park, 4107)"
1759,1,"tess baugh (kenyon circuit, gorokan, 2233)"
1760,1,"luke stuetz (sid barnes crescent, hyde park, 4872)"
1761,2,"madison dixon (sanford place, ringwood, 5047) | madison dixon (sanfor d place, ringqood, 5047)"
1762,1,"hunter green (kingsmill atreet, st ive, 3084)"
1763,2,"marcus dunstonze (mcgowen close, toorak, 4802) | marcus dunstone (mcgowen close, toorak, 4802)"
1764,1,"zakariah campbell (loder olace, rowville, 3043)"
1765,1,"troy bevin (anstey street, burleigh heads, 3084)"
1766,2,"ebony lavender (beaurepai re crescent, seven hills, 6019) | ebony lavender (beaurepaire crescent, seven hills, 6019)"
1767,1,"liam hirota (oldfield circuit, pymble, 3537)"
1768,1,"ruben senb (jim pike avenue, yengarie, 5540)"
1769,1,"zoe reid (newman morris circuit, dolls point, 2550)"
1770,1,"mitchdll richmond (wentworth house, blair athol, 6148)"
1771,1,"michaela wilkins (florey drive, greensbrough, 6160)"
1772,2,"phillip harrington (davitt close, wangaratta, 2209) | joshua harrington (davitt close, wangaratta, 2209)"
1773,2,"riley iacopetta (girdlestone circuit, yackandandah, 3779) | riley iacopetta (girdlestone circuit, yackandandah, 3797)"
1774,1,"joselyn nguyen (port arthur street, moranbah, 3043)"
1775,1,"holly berry (bates street, currimundi, 4670)"
1776,1,"thomas crook (arden place, bundaberg east, 3073)"
1777,1,"thohrpe liam (kianin n ycabins, penrith, 2204)"
1778,1,"alissa roundhill (jackie howe crescent, iluka, 3131)"
1779,1,"samuel lamotte (cunningham street, wentworth falls, 3793)"
1780,1,"nicholas paterson (hawkesbury crescent, naracoorte, 3109)"
1781,1,"sam lowe (lampard circuit, windaroo, 6155)"
1782,1,"imoen louca (blackwell ircuit, coolum bdach, 2800)"
1783,1,"gianni matson (willis street, clifton, 3101)"
1784,2,"jamie matthews (rule street, craigmore, 3687) | jamie matthews (nan, craigmore, 3687)"
1785,1,"anta hagw (togo place, embleton, 2300)"
1786,2,"bailee crouch (tompsitt court, wamberal, 4405) | bailee crluch (tompsitt court, wamberal, 4405)"
1787,1,"brooke ryan (karalt a park, sale, 3055)"
1788,3,"seamus collinson (southwell street, winthrop, 3166) | seamus collnison (southwelrl street, winthrop, 3166) | seamus collinson (southwell street, winthrop, 3166)"
1789,1,"oliver zomer (mcmillan crescent, coffs harbour, 7301)"
1790,1,"isaac morrison (coolacplace, seaton, 2566)"
1791,1,"isaac gulliver (oakover circuit, kings park, 2299)"
1792,1,"amelia blake (halfrey curcuit, mossy point, 6126)"
1793,2,"laurne matson (castleton crescent, centennial park, 3205) | lauren mason (castleton crescent, centennial park, 3205)"
1794,3,"jack campbell (marr svtreet, oakkeigh, 3536) | jack campbell (marr street, oakleigh, 3356) | jack campbell (marr street, oakleigh, 3356)"
1795,1,"stephanie lambden-stewart (burrinjuck crescent, ngunnawal, 5171)"
1796,1,"joshua harrington (davitt close, wangaractta, 2209)"
1797,1,"joel everett (franks place, beechboro, 2125)"
1798,2,"marbleigh clarke (hodgson crescent, northciffe, 2444) | marleigh clarke (hodgson crescent, northcliffe, 2444)"
1799,1,"tara grossmtn (greigs flat, eastern hrights, 2560)"
1800,2,"adam white (shumack street, loganlea, 5072) | adam white (shumack street, loganlea, 5072)"
1801,1,"charlotye orchard (nan, nan, 4551)"
1802,2,"mackwnzie buzow (snowden place, greenhill, 2152) | mackenzie buzw (snowden place, greenhlil, 2152)"
1803,5,"nan abeywickrama (carnegie garden, armdialg, 2299) | nan abeywickrama (carnegie garden, armdiale, 2294) | nan abeywickrama (carnegie garden, armidale, 2299) | nan abeywickrama (carnegie garden, armidale, 2299) | nan abeywicjrama (carnegie garden, armidale, 2299)"
1804,1,"brianna brock (dethridge street, ivanhoe, 2096)"
1805,1,"edward boyes (sainsbury street, spearwood, 2773)"
1806,2,"caitlin lowe (nan, balcatta, 6062) | caitlin lowe (nan, balcatta, 6026)"
1807,1,"talia silvetsrhino (finniss crescent, mosman, 2067)"
1808,1,"holly callado (goodchild street, plumpton, 5012)"
1809,1,"blake herbert (spensley place, whalan, 3978)"
1810,1,"tynan butt (canopus crescent, munruben, 3016)"
1811,1,"zafa stanley (nan, surry hills, 4132)"
1812,1,"emerson manson (goodparla street, moranbah, 2094)"
1813,2,"nan matthews (longmore crescent, ellen grove, 3215) | nan matthews (longmore crescent, ellen grove, 3215)"
1814,1,"mia thredgold (summerland circuit, highett, 5110)"
1815,1,"benjamin fitzpatrick (bettington circuit, taree, 2066)"
1816,1,"thomas simmonds (lyall crescent, enoggera, 3163)"
1817,2,"rachel ryan (kriewaldt circuit, ermington, 4504) | rachel ryan (kriewaldt circuit, ermington, 4504)"
1818,2,"lily nguyen (hirschfeld crescent, milperra, 2084) | liky nguyen (hirschfeld crescent, milperra, 2084)"
1819,1,"anthony carbone (hugh mckay crescent, mount pleasant, 2617)"
1820,1,"lushia reid (hovell street, revesby, 3821)"
1821,1,"sarah whitre (sadlier street, punchbowl, 2263)"
1822,2,"sarah gukulurruwuy (barrow p lace, ryfde, 3064) | sarah gukulurruwuy (barrow place, ryde, 3064)"
1823,2,"micah humphreys (windradyne street, jacanz, 3137) | micah humphreys (windradyne street, jacana, 3137)"
1824,1,"deakyn newberry (wirangu place, quambatook, 3205)"
1825,1,"samantha nelsen (magenta square, vale park, 3054)"
1826,2,"arki white (griffiths street, mount isa, 2122) | caleb white (griffiths street, mount isa, 2122)"
1827,1,"tara dixon (moogerah s treet, fairlight, 2428)"
1828,1,"harriet tailor (gatton street, artarmon, 4151)"
1829,1,"ashlie hinksman (melrose drive, coombabah, 2171)"
1830,2,"matthews hannah (nan, nan, 6210) | hannah matthews (barlee place, eight mile plains, 6210)"
1831,1,"zachary hopd (costello circuit, tongala, 2280)"
1832,3,"jessica faull (paul coe crescent, noble park, 2844) | jessica faull (paul coe c rescent, noble park, 2844) | faull jessia (paul coe crescent, noble park, 2844)"
1833,1,"bea u mccarthy (gudgenby close, caiyns, 3450)"
1834,1,"monique cavanaugh (rodway sptreet, cronulla, 3130)"
1835,2,"kazuki whitea (ijong dtreet, carrum, 3616) | kazuki white (ijong street, carrum, 3616)"
1836,1,"amber gogovcev (totterdell street, mosman, 4034)"
1837,1,"kane sekaran (wilkins street, coolaroo, 2155)"
1838,1,"fraser bishop (canberra avenue, north haven, 2614)"
1839,3,"max white (bendigo street, samford, 3677) | white max (nan, samford, 3677) | max white (bendigo street, samford, 3674)"
1840,2,"ruby vown (fernyhough crescent, lamington, 3109) | ruyb vown (fernyhough crescent, lamington, 3109)"
1841,1,"matthew stanley (padbury street, mill park, 6163)"
1842,3,"zachary clarke (nan, camita, 2120) | zachary clarie (nan, camiar, 2120) | zachary clarke (nan, camira, 2120)"
1843,3,"brendan elrick (leist street, wangaratta, 3137) | brendan elrick (leist xtreet, wangaratta, 3137) | brendan elrici (leist street, wangaratta, 3137)"
1844,1,"jayden matthews (pleasance place, ashfield, 3414)"
1845,1,"bethany schaedler (corroboree park, balwyn north, 6043)"
1846,1,"campbell cowden (pokana circuit, st albans, 2315)"
1847,6,"micuael tylkowski (ashburton circuit, st peters, 2570) | mya tylkowski (ashburton circuit, st peters, 2570) | michael tylkowski (ashburton circuit, st pwters, 2570) | michael tylkowski (ashburton circuit, st peters, 2570) | michael tylkowski (ashburton circuit, st peters, 2570) | michael tylkowski (ashburton circuit, st peters, 2570)"
1848,1,"zachary hope (costellozcircuit, mosman, 2280)"
1849,2,"ern donaldson (hawkesbury crescent, lewisgon, 7018) | erin donaldson (hawkesbury crescent, lewiston, 7018)"
